MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Lighting,Indoor Lighting,Pendants,,43851BK,43851BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,43851BK,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 43851BK",PNDT LT,KICHLER 43851BK Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_43851BK.jpg,KICHLER_43851BK_1.jpg,KICHLER_43851BK_2.jpg,KICHLER_43851BK_3.jpg,KICHLER_43851BK_4.jpg,,,,,KICHLER_43851BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,43852BK,43852BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,43852BK,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 43852BK",PNDT LT,KICHLER 43852BK Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_43852BK.jpg,KICHLER_43852BK_1.jpg,KICHLER_43852BK_2.jpg,KICHLER_43852BK_3.jpg,KICHLER_43852BK_4.jpg,,,,,KICHLER_43852BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,43853BK,43853BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,43853BK,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 43853BK",PNDT LT,KICHLER 43853BK Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_43853BK.jpg,KICHLER_43853BK_1.jpg,KICHLER_43853BK_2.jpg,KICHLER_43853BK_3.jpg,KICHLER_43853BK_4.jpg,,,,,KICHLER_43853BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,43905BK,43905BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,43905BK,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 43905BK",PNDT LT,KICHLER 43905BK Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_43905BK.jpg,KICHLER_43905BK_1.jpg,KICHLER_43905BK_2.jpg,KICHLER_43905BK_3.jpg,KICHLER_43905BK_4.jpg,,,,,KICHLER_43905BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,43911BK,43911BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,43911BK,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 43911BK",PNDT LT,KICHLER 43911BK Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_43911BK.jpg,KICHLER_43911BK_1.jpg,KICHLER_43911BK_2.jpg,KICHLER_43911BK_3.jpg,KICHLER_43911BK_4.jpg,,,,,KICHLER_43911BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,52529BK,52529BK Kichler Pendant Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,52529BK,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 52529BK",PNDT LT,KICHLER 52529BK Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_52529BK.jpg,KICHLER_52529BK_1.jpg,KICHLER_52529BK_2.jpg,KICHLER_52529BK_3.jpg,KICHLER_52529BK_4.jpg,,,,,KICHLER_52529BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,52662BKCLR,52662BKCLR Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,52662BKCLR,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 52662BKCLR",PNDT LT,KICHLER 52662BKCLR Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_52662BKCLR.jpg,KICHLER_52662BKCLR_1.jpg,KICHLER_52662BKCLR_2.jpg,KICHLER_52662BKCLR_3.jpg,KICHLER_52662BKCLR_4.jpg,,,,,KICHLER_52662BKCLR_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,52734CPZ,52734CPZ Kichler Pendant Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,52734CPZ,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 52734CPZ",PNDT LT,KICHLER 52734CPZ Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_52734CPZ.jpg,KICHLER_52734CPZ_1.jpg,KICHLER_52734CPZ_2.jpg,KICHLER_52734CPZ_3.jpg,KICHLER_52734CPZ_4.jpg,,,,,KICHLER_52734CPZ_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Pendants,,82400,82400 Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,KICHLER,,82400,,Lighting>Indoor Lighting>Pendant Lights,"Kichler Lighting LLC, KICHLER, Pendant Light, 82400",PNDT LT,KICHLER 82400 Pendant Light,KICHLER Pendant Light,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KICHLER_82400.jpg,KICHLER_82400_1.jpg,KICHLER_82400_2.jpg,KICHLER_82400_3.jpg,KICHLER_82400_4.jpg,,,,,KICHLER_82400_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11606,"S11606 8"" Round Down Lt 30K",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11606,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11606",DNLT,Satco S11606 Downlight With 3000 K,"Satco Downlight, 3000 K","Downlight, 3000 K",,Color Temperature: 3000 K,,,,,,,,,,,,,,,,,,,,,,,,,Downlight,Color Temperature,3000,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11606.jpg,Satco_S11606_1.jpg,Satco_S11606_2.jpg,Satco_S11606_3.jpg,Satco_S11606_4.jpg,,,,,Satco_S11606_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11828,"S11828 8"" Led Down Light",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11828,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11828",DNLT,Satco S11828 Downlight,Satco Downlight,Downlight,,,,,,,,,,,,,,,,,,,,,,,,,,,Downlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11828.jpg,Satco_S11828_1.jpg,Satco_S11828_2.jpg,Satco_S11828_3.jpg,Satco_S11828_4.jpg,,,,,Satco_S11828_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Light Bulbs,LED Light Bulbs,,801274,"801274 10w LED 6"" Retro 50k",-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,,801274,,Lighting>Light Bulbs>LED Light Bulbs,"Signify North America Corporation, Philips, LED Bulb, 801274",LED BLB,"Philips 801274 LED Bulb With 10 W, 5000 K","Philips LED Bulb, 10 W, 5000 K","LED Bulb, 10 W, 5000 K",,Wattage: 10 W,Color Temperature: 5000 K,,,,,,,,,,,,,,,,,,,,,,,,LED Bulb,Wattage,10,W,Color Temperature,5000,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philips_801274.jpg,Philips_801274_1.jpg,Philips_801274_2.jpg,Philips_801274_3.jpg,Philips_801274_4.jpg,,,,,Philips_801274_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11860,"S11860 6"" Downlight White 5 CCT",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11860,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11860",DNLT,Satco S11860 Downlight With White,"Satco Downlight, White","Downlight, White",,Color: White,,,,,,,,,,,,,,,,,,,,,,,,,Downlight,Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11860.jpg,Satco_S11860_1.jpg,Satco_S11860_2.jpg,Satco_S11860_3.jpg,Satco_S11860_4.jpg,,,,,Satco_S11860_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11562,"S11562 Starfish 6"" D/W Downlight",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11562,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11562",DNLT,Satco S11562 Downlight,Satco Downlight,Downlight,,,,,,,,,,,,,,,,,,,,,,,,,,,Downlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11562.jpg,Satco_S11562_1.jpg,Satco_S11562_2.jpg,Satco_S11562_3.jpg,Satco_S11562_4.jpg,,,,,Satco_S11562_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11646,"S11646 6"" Downlight Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11646,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11646",DNLT,Satco S11646 Downlight With White,"Satco Downlight, White","Downlight, White",,Color: White,Finish: White,,,,,,,,,,,,,,,,,,,,,,,,Downlight,Color,White,,Finish,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11646.jpg,Satco_S11646_1.jpg,Satco_S11646_2.jpg,Satco_S11646_3.jpg,Satco_S11646_4.jpg,,,,,Satco_S11646_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11801R1,"S11801R1 6"" Led Downlight Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11801R1,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11801R1",DNLT,Satco S11801R1 Downlight With White,"Satco Downlight, White","Downlight, White",,Color: White,Finish: White,,,,,,,,,,,,,,,,,,,,,,,,Downlight,Color,White,,Finish,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11801R1.jpg,Satco_S11801R1_1.jpg,Satco_S11801R1_2.jpg,Satco_S11801R1_3.jpg,Satco_S11801R1_4.jpg,,,,,Satco_S11801R1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11848,"S11848 10"" Down Light Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11848,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11848",DNLT,Satco S11848 Downlight With White,"Satco Downlight, White","Downlight, White",,Color: White,Finish: White,,,,,,,,,,,,,,,,,,,,,,,,Downlight,Color,White,,Finish,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11848.jpg,Satco_S11848_1.jpg,Satco_S11848_2.jpg,Satco_S11848_3.jpg,Satco_S11848_4.jpg,,,,,Satco_S11848_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,S11849,"S11849 12"" Down Light Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco,,S11849,,Lighting>Indoor Lighting>Recessed Lighting,"Satco Products Inc, Satco, Downlight, S11849",DNLT,Satco S11849 Downlight With White,"Satco Downlight, White","Downlight, White",,Color: White,Finish: White,,,,,,,,,,,,,,,,,,,,,,,,Downlight,Color,White,,Finish,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_S11849.jpg,Satco_S11849_1.jpg,Satco_S11849_2.jpg,Satco_S11849_3.jpg,Satco_S11849_4.jpg,,,,,Satco_S11849_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Lighting,Indoor Lighting,Recessed Downlights,,HLBSL609FS5,"HLBSL609FS5 6"" Down Light",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Cooper Lighting (7638),Cooper Lighting Solutions,,,HLBSL609FS5,,Lighting>Indoor Lighting>Recessed Lighting,"Cooper Lighting Solutions, Downlight, HLBSL609FS5",DNLT,HLBSL609FS5 Downlight,Downlight,Downlight,,,,,,,,,,,,,,,,,,,,,,,,,,,Downlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
